id_locacao;id_loja;id_atendente;id_cliente;id_veiculo;data_locacao;data_devolucao;valor_diaria;dias_locacao;valor_total;status
1544;25;73;76;41;26-05-2024;22-06-2024;319,89;27;8637,03;Cancelada
1545;10;28;78;37;10-03-2023;16-03-2023;109,31;6;655,86;Ativa
1546;14;42;1;34;28-10-2022;01-11-2022;224,82;4;899,28;Ativa
1547;20;60;69;31;06-01-2022;03-02-2022;402,0;28;11256,0;Finalizada
1548;10;28;78;10;05-01-2023;06-01-2023;104,26;1;104,26;Ativa
1549;25;74;6;7;25-02-2024;28-02-2024;245,18;3;735,54;Cancelada
1550;23;68;55;33;25-10-2022;10-11-2022;338,78;16;5420,48;Ativa
1551;10;28;78;8;16-10-2024;18-10-2024;101,57;2;203,14;Cancelada
1552;3;7;65;7;17-03-2025;18-03-2025;193,49;1;193,49;Ativa
1553;22;66;99;47;27-04-2024;27-05-2024;238,03;30;7140,9;Finalizada
1554;17;51;25;15;15-01-2022;24-01-2022;109,15;9;982,35;Ativa
1555;14;42;1;1;03-04-2025;09-04-2025;323,47;6;1940,82;Finalizada
1556;26;77;42;38;10-01-2025;29-01-2025;369,25;19;7015,75;Ativa
1557;21;61;27;40;24-02-2024;07-03-2024;360,61;12;4327,32;Finalizada
1558;21;63;28;49;15-02-2022;04-03-2022;336,95;17;5728,15;Cancelada
1559;28;83;61;31;15-06-2025;05-07-2025;354,84;20;7096,8;Ativa
1560;2;6;74;31;06-04-2022;29-04-2022;367,49;23;8452,27;Cancelada
1561;22;64;63;3;22-01-2025;19-02-2025;308,74;28;8644,72;Cancelada
1562;20;60;90;18;27-05-2025;20-06-2025;392,35;24;9416,4;Ativa
1563;28;82;61;30;15-04-2024;14-05-2024;110,71;29;3210,59;Ativa
1564;14;42;67;35;19-05-2025;24-05-2025;105,54;5;527,7;Ativa
1565;24;70;48;18;21-01-2023;27-01-2023;397,19;6;2383,14;Cancelada
1566;11;31;16;16;26-09-2025;08-10-2025;353,14;12;4237,68;Ativa
1567;24;72;94;41;17-08-2022;12-09-2022;308,32;26;8016,32;Finalizada
1568;28;83;87;45;16-08-2024;05-09-2024;389,88;20;7797,6;Finalizada
1569;9;26;53;1;04-02-2022;10-02-2022;320,6;6;1923,6;Ativa
1570;3;8;65;34;18-09-2022;12-10-2022;228,42;24;5482,08;Cancelada
1571;19;56;34;12;23-04-2022;19-05-2022;109,64;26;2850,64;Cancelada
1572;20;58;56;22;25-11-2022;10-12-2022;345,49;15;5182,35;Cancelada
1573;27;80;29;38;02-09-2025;03-09-2025;334,83;1;334,83;Cancelada
1574;12;36;20;10;26-05-2022;04-06-2022;112,31;9;1010,79;Finalizada
1575;12;35;2;12;28-02-2024;25-03-2024;111,77;26;2906,02;Ativa
1576;13;38;3;5;01-09-2022;11-09-2022;119,14;10;1191,4;Ativa
1577;1;3;41;47;01-07-2022;11-07-2022;229,95;10;2299,5;Ativa
1578;25;75;8;1;18-11-2023;15-12-2023;385,12;27;10398,24;Finalizada
1579;20;59;69;22;31-07-2025;02-08-2025;376,22;2;752,44;Cancelada
1580;7;19;83;9;13-02-2025;17-02-2025;107,11;4;428,44;Ativa
1581;12;36;38;1;16-09-2023;09-10-2023;347,35;23;7989,05;Finalizada
1582;22;66;63;1;08-09-2025;14-09-2025;311,74;6;1870,44;Cancelada
1583;23;69;36;4;01-05-2024;22-05-2024;119,88;21;2517,48;Cancelada
1584;13;39;77;19;03-11-2023;10-11-2023;398,46;7;2789,22;Cancelada
1585;24;72;94;6;15-02-2023;28-02-2023;191,78;13;2493,14;Ativa
1586;3;7;18;15;05-01-2022;03-02-2022;100,01;29;2900,29;Cancelada
1587;21;62;27;22;12-10-2023;14-10-2023;327,03;2;654,06;Cancelada
1588;12;36;20;15;23-12-2025;18-01-2026;113,26;26;2944,76;Cancelada
1589;25;74;86;4;30-07-2023;06-08-2023;108,46;7;759,22;Cancelada
1590;7;21;4;48;10-03-2022;24-03-2022;366,24;14;5127,36;Finalizada
1591;3;7;81;13;17-01-2022;12-02-2022;224,85;26;5846,1;Cancelada
1592;9;26;84;22;16-05-2025;04-06-2025;308,26;19;5856,94;Cancelada
1593;22;66;63;39;17-04-2024;06-05-2024;365,57;19;6945,83;Cancelada
1594;5;15;73;26;06-09-2025;01-10-2025;219,48;25;5487,0;Ativa
1595;11;32;16;2;18-11-2024;18-12-2024;360,64;30;10819,2;Finalizada
1596;9;25;96;11;21-11-2022;15-12-2022;115,76;24;2778,24;Finalizada
1597;15;43;58;30;28-09-2025;25-10-2025;110,67;27;2988,09;Ativa
1598;9;25;84;45;24-06-2023;27-06-2023;393,64;3;1180,92;Finalizada
1599;9;27;70;21;02-05-2025;17-05-2025;104,2;15;1563,0;Cancelada
1600;7;21;4;50;17-01-2024;27-01-2024;211,19;10;2111,9;Ativa
1601;5;13;13;3;11-07-2024;08-08-2024;362,47;28;10149,16;Cancelada
1602;22;66;99;10;15-11-2022;15-12-2022;118,86;30;3565,8;Ativa
1603;12;35;79;26;30-09-2025;05-10-2025;241,17;5;1205,85;Finalizada
1604;13;39;3;49;29-12-2023;04-01-2024;336,61;6;2019,66;Ativa
1605;9;27;7;3;10-06-2025;14-06-2025;394,69;4;1578,76;Finalizada
1606;26;77;42;16;29-03-2023;05-04-2023;398,55;7;2789,85;Ativa
1607;21;61;50;6;10-02-2025;25-02-2025;220,14;15;3302,1;Finalizada
1608;26;77;39;28;14-02-2025;16-03-2025;367,07;30;11012,1;Ativa
1609;20;59;90;44;17-12-2023;13-01-2024;103,96;27;2806,92;Finalizada
1610;9;26;84;20;17-07-2025;02-08-2025;118,57;16;1897,12;Ativa
1611;13;38;68;27;13-08-2024;29-08-2024;227,25;16;3636,0;Cancelada
1612;23;69;55;30;21-02-2022;23-02-2022;110,34;2;220,68;Cancelada
1613;11;32;59;39;01-08-2022;21-08-2022;300,51;20;6010,2;Finalizada
1614;27;80;35;7;16-04-2024;04-05-2024;193,73;18;3487,14;Ativa
1615;28;83;87;23;25-02-2023;05-03-2023;115,57;8;924,56;Cancelada
1616;5;14;24;2;07-10-2024;15-10-2024;361,49;8;2891,92;Ativa
1617;22;64;63;37;20-06-2025;07-07-2025;106,84;17;1816,28;Finalizada
1618;17;51;25;20;29-09-2025;14-10-2025;114,25;15;1713,75;Cancelada
1619;24;71;94;33;12-10-2023;04-11-2023;380,1;23;8742,3;Cancelada
1620;12;35;52;24;13-05-2025;14-05-2025;363,06;1;363,06;Cancelada
1621;24;70;47;10;18-03-2024;16-04-2024;102,64;29;2976,56;Cancelada
1622;9;26;98;30;17-10-2023;14-11-2023;102,68;28;2875,04;Ativa
1623;28;83;61;38;18-06-2025;29-06-2025;371,93;11;4091,23;Ativa
1624;28;82;61;20;17-02-2023;01-03-2023;110,24;12;1322,88;Cancelada
1625;9;26;98;5;24-02-2024;10-03-2024;119,38;15;1790,7;Cancelada
1626;12;34;38;14;18-12-2025;31-12-2025;376,31;13;4892,03;Finalizada
1627;3;9;18;48;28-03-2025;02-04-2025;360,7;5;1803,5;Finalizada
1628;12;35;20;9;21-06-2025;27-06-2025;113,16;6;678,96;Cancelada
1629;13;39;77;43;23-02-2022;14-03-2022;388,0;19;7372,0;Cancelada
1630;9;27;96;31;16-10-2023;31-10-2023;358,92;15;5383,8;Ativa
1631;24;72;85;45;03-07-2022;04-07-2022;336,43;1;336,43;Finalizada
1632;3;8;81;37;14-07-2022;03-08-2022;119,16;20;2383,2;Ativa
1633;1;1;88;6;18-02-2024;06-03-2024;246,32;17;4187,44;Cancelada
1634;7;20;89;11;17-04-2024;02-05-2024;106,03;15;1590,45;Cancelada
1635;17;50;25;23;12-05-2024;01-06-2024;114,49;20;2289,8;Ativa
1636;19;55;11;25;31-05-2022;02-06-2022;114,37;2;228,74;Finalizada
1637;3;8;18;3;14-02-2023;09-03-2023;345,29;23;7941,67;Ativa
1638;12;34;79;35;11-09-2022;10-10-2022;114,36;29;3316,44;Cancelada
1639;2;6;74;23;25-01-2022;31-01-2022;100,65;6;603,9;Ativa
1640;25;74;6;45;07-10-2024;22-10-2024;372,12;15;5581,8;Cancelada
1641;21;63;50;46;04-02-2023;28-02-2023;103,28;24;2478,72;Ativa
1642;20;60;69;1;10-06-2024;02-07-2024;369,13;22;8120,86;Cancelada
1643;19;55;22;16;28-03-2024;30-03-2024;366,77;2;733,54;Cancelada
1644;22;64;100;25;12-06-2025;16-06-2025;106,32;4;425,28;Cancelada
1645;13;38;3;29;26-08-2022;30-08-2022;355,84;4;1423,36;Cancelada
1646;25;73;86;26;09-11-2024;06-12-2024;238,23;27;6432,21;Cancelada
1647;17;50;25;40;30-12-2022;23-01-2023;416,88;24;10005,12;Ativa
1648;6;18;93;24;01-12-2025;18-12-2025;390,05;17;6630,85;Cancelada
1649;13;37;57;35;19-02-2023;20-02-2023;100,82;1;100,82;Ativa
1650;9;25;98;10;19-08-2023;31-08-2023;110,88;12;1330,56;Cancelada
1651;6;17;93;16;12-11-2024;11-12-2024;347,87;29;10088,23;Ativa
1652;8;22;40;10;24-12-2022;31-12-2022;119,52;7;836,64;Cancelada
1653;27;81;72;3;24-07-2023;22-08-2023;341,37;29;9899,73;Finalizada
1654;2;6;23;23;04-06-2025;26-06-2025;112,43;22;2473,46;Ativa
1655;3;8;65;2;02-12-2023;30-12-2023;408,06;28;11425,68;Ativa
1656;9;26;7;9;09-04-2023;06-05-2023;110,7;27;2988,9;Cancelada
1657;5;15;46;29;02-03-2024;17-03-2024;365,71;15;5485,65;Cancelada
1658;15;43;58;50;10-03-2022;19-03-2022;191,07;9;1719,63;Cancelada
1659;5;14;73;22;02-01-2025;28-01-2025;370,97;26;9645,22;Ativa
1660;25;73;86;33;08-07-2024;16-07-2024;310,15;8;2481,2;Cancelada
1661;24;72;47;28;13-09-2023;06-10-2023;401,5;23;9234,5;Finalizada
1662;2;4;12;33;26-07-2024;15-08-2024;306,5;20;6130,0;Finalizada
1663;27;80;29;6;31-03-2023;04-04-2023;232,56;4;930,24;Ativa
1664;9;27;84;48;18-03-2025;06-04-2025;341,32;19;6485,08;Cancelada
1665;27;80;35;2;23-04-2023;20-05-2023;418,45;27;11298,15;Cancelada
1666;11;33;59;20;12-07-2024;07-08-2024;108,24;26;2814,24;Cancelada
1667;1;2;19;22;17-03-2023;16-04-2023;306,17;30;9185,1;Ativa
1668;22;66;99;26;07-07-2022;11-07-2022;186,34;4;745,36;Cancelada
1669;6;17;91;26;07-07-2024;14-07-2024;247,84;7;1734,88;Ativa
1670;21;62;27;2;03-11-2022;20-11-2022;397,28;17;6753,76;Ativa
1671;12;36;2;10;03-06-2025;02-07-2025;104,75;29;3037,75;Finalizada
1672;19;55;34;5;03-07-2022;07-07-2022;109,01;4;436,04;Finalizada
1673;3;8;65;24;01-07-2025;15-07-2025;401,1;14;5615,4;Cancelada
1674;2;4;23;33;22-01-2022;10-02-2022;330,45;19;6278,55;Ativa
1675;12;35;20;40;16-03-2022;13-04-2022;378,0;28;10584,0;Finalizada
1676;28;82;61;44;20-07-2022;24-07-2022;115,24;4;460,96;Ativa
1677;5;13;24;28;10-11-2024;17-11-2024;381,16;7;2668,12;Finalizada
1678;13;38;77;39;09-08-2024;10-08-2024;310,88;1;310,88;Cancelada
1679;26;76;66;4;15-10-2022;30-10-2022;107,48;15;1612,2;Finalizada
1680;23;69;36;44;14-06-2025;03-07-2025;108,81;19;2067,39;Finalizada
1681;24;72;47;11;01-02-2024;29-02-2024;102,17;28;2860,76;Cancelada
1682;24;70;43;34;09-12-2022;23-12-2022;245,13;14;3431,82;Ativa
1683;27;81;44;12;07-09-2024;06-10-2024;111,23;29;3225,67;Cancelada
1684;3;8;65;30;05-11-2024;18-11-2024;117,46;13;1526,98;Finalizada
1685;20;60;56;9;06-12-2024;03-01-2025;119,87;28;3356,36;Ativa
1686;15;44;58;31;17-04-2024;17-05-2024;390,54;30;11716,2;Ativa
1687;27;80;72;16;27-07-2022;17-08-2022;338,49;21;7108,29;Finalizada
1688;13;37;68;44;31-12-2023;04-01-2024;107,86;4;431,44;Cancelada
1689;3;8;18;35;13-07-2025;09-08-2025;105,14;27;2838,78;Finalizada
1690;22;65;99;11;13-01-2025;24-01-2025;101,03;11;1111,33;Finalizada
1691;1;3;41;14;01-12-2024;02-12-2024;344,23;1;344,23;Finalizada
1692;8;23;80;43;11-01-2025;12-01-2025;317,09;1;317,09;Cancelada
1693;8;24;80;2;15-05-2025;12-06-2025;377,64;28;10573,92;Cancelada
1694;12;36;79;9;12-09-2024;12-10-2024;106,05;30;3181,5;Finalizada
1695;20;60;56;49;18-02-2024;21-02-2024;314,33;3;942,99;Ativa
1696;9;26;84;46;14-03-2023;11-04-2023;102,7;28;2875,6;Cancelada
1697;13;39;17;25;24-08-2023;07-09-2023;114,77;14;1606,78;Ativa
1698;8;22;95;5;30-06-2024;17-07-2024;105,14;17;1787,38;Ativa
1699;21;62;28;16;29-07-2022;25-08-2022;350,02;27;9450,54;Finalizada
1700;2;4;12;11;27-03-2023;08-04-2023;110,97;12;1331,64;Ativa
1701;21;61;14;20;12-06-2023;28-06-2023;111,66;16;1786,56;Finalizada
1702;10;28;10;10;27-08-2023;16-09-2023;111,02;20;2220,4;Ativa
1703;25;74;8;33;28-11-2024;17-12-2024;383,68;19;7289,92;Cancelada
1704;1;3;19;23;08-05-2022;25-05-2022;102,96;17;1750,32;Cancelada
1705;9;27;84;46;18-08-2023;06-09-2023;114,9;19;2183,1;Cancelada
1706;24;71;48;9;08-01-2022;14-01-2022;100,35;6;602,1;Ativa
1707;10;28;10;36;28-09-2022;30-09-2022;114,93;2;229,86;Ativa
1708;9;26;98;2;20-11-2024;05-12-2024;372,51;15;5587,65;Ativa
1709;2;6;23;44;20-12-2024;11-01-2025;115,57;22;2542,54;Finalizada
1710;1;2;5;39;17-09-2022;22-09-2022;328,06;5;1640,3;Cancelada
1711;21;62;27;43;03-11-2025;12-11-2025;343,49;9;3091,41;Finalizada
1712;9;25;53;37;09-05-2022;16-05-2022;119,79;7;838,53;Cancelada
1713;1;1;30;29;20-06-2023;10-07-2023;377,02;20;7540,4;Ativa
1714;8;24;40;40;23-01-2025;30-01-2025;399,41;7;2795,87;Ativa
1715;17;51;25;27;20-04-2024;06-05-2024;217,94;16;3487,04;Ativa
1716;17;51;25;39;07-10-2024;08-10-2024;324,53;1;324,53;Finalizada
1717;20;58;90;27;28-09-2025;12-10-2025;192,08;14;2689,12;Ativa
1718;24;71;85;49;18-12-2025;30-12-2025;310,61;12;3727,32;Ativa
1719;1;1;30;7;29-06-2024;23-07-2024;237,86;24;5708,64;Finalizada
1720;8;23;40;44;21-11-2025;06-12-2025;108,5;15;1627,5;Finalizada
1721;5;13;13;37;23-11-2022;12-12-2022;119,78;19;2275,82;Finalizada
1722;7;19;89;13;17-02-2024;25-02-2024;239,04;8;1912,32;Finalizada
1723;2;5;74;2;05-06-2024;30-06-2024;398,67;25;9966,75;Ativa
1724;11;33;59;35;24-04-2022;08-05-2022;109,2;14;1528,8;Cancelada
1725;9;26;98;4;20-11-2025;14-12-2025;112,73;24;2705,52;Cancelada
1726;27;79;35;16;14-11-2023;06-12-2023;333,95;22;7346,9;Cancelada
1727;12;36;79;49;19-11-2025;03-12-2025;376,62;14;5272,68;Cancelada
1728;7;21;83;11;27-03-2022;23-04-2022;110,45;27;2982,15;Ativa
1729;3;7;65;47;24-05-2024;08-06-2024;204,79;15;3071,85;Cancelada
1730;27;79;49;38;28-04-2022;28-05-2022;364,76;30;10942,8;Ativa
1731;13;38;32;38;22-03-2023;17-04-2023;328,71;26;8546,46;Finalizada
1732;3;8;65;30;01-12-2022;24-12-2022;105,89;23;2435,47;Ativa
1733;13;38;68;47;24-11-2022;03-12-2022;208,28;9;1874,52;Ativa
1734;9;25;96;38;31-03-2023;13-04-2023;368,64;13;4792,32;Ativa
1735;7;21;83;8;31-08-2023;11-09-2023;103,01;11;1133,11;Cancelada
1736;2;5;12;8;16-10-2023;01-11-2023;113,89;16;1822,24;Ativa
1737;6;17;93;48;26-09-2025;12-10-2025;333,89;16;5342,24;Ativa
1738;28;82;87;26;11-08-2022;28-08-2022;235,45;17;4002,65;Finalizada
1739;27;81;35;49;15-02-2025;23-02-2025;352,88;8;2823,04;Ativa
1740;22;64;63;14;10-06-2024;01-07-2024;351,53;21;7382,13;Finalizada
1741;12;35;2;34;24-04-2025;06-05-2025;226,12;12;2713,44;Cancelada
1742;2;5;74;36;24-03-2023;01-04-2023;101,02;8;808,16;Finalizada
1743;1;3;5;25;04-04-2022;25-04-2022;113,76;21;2388,96;Finalizada
1744;1;3;15;10;29-03-2025;27-04-2025;110,37;29;3200,73;Ativa
1745;3;7;65;25;07-02-2024;18-02-2024;107,02;11;1177,22;Finalizada
1746;25;73;76;11;07-01-2025;15-01-2025;112,61;8;900,88;Cancelada
1747;6;16;93;1;21-04-2024;02-05-2024;334,92;11;3684,12;Finalizada
1748;13;37;77;1;24-07-2022;12-08-2022;301,55;19;5729,45;Cancelada
1749;7;21;4;23;03-08-2025;01-09-2025;103,12;29;2990,48;Ativa
1750;14;42;1;6;04-07-2024;17-07-2024;206,18;13;2680,34;Cancelada
1751;2;6;23;46;07-10-2025;27-10-2025;110,01;20;2200,2;Finalizada
1752;9;26;84;2;10-11-2024;01-12-2024;418,6;21;8790,6;Finalizada
1753;13;39;32;34;18-02-2023;04-03-2023;201,74;14;2824,36;Ativa
1754;19;56;31;49;22-03-2022;14-04-2022;320,49;23;7371,27;Ativa
1755;22;65;63;37;04-09-2024;27-09-2024;102,55;23;2358,65;Cancelada
1756;28;84;61;6;12-11-2024;07-12-2024;212,57;25;5314,25;Cancelada
1757;12;36;79;34;24-10-2025;23-11-2025;238,21;30;7146,3;Cancelada
1758;21;62;27;28;13-04-2023;24-04-2023;385,92;11;4245,12;Finalizada
1759;23;69;36;33;28-12-2022;06-01-2023;337,72;9;3039,48;Cancelada
1760;2;6;74;6;17-04-2023;03-05-2023;221,68;16;3546,88;Cancelada
1761;3;8;81;18;22-02-2024;04-03-2024;407,48;11;4482,28;Ativa
1762;28;84;87;23;17-03-2022;09-04-2022;110,54;23;2542,42;Ativa
1763;22;66;100;31;30-09-2022;30-10-2022;393,76;30;11812,8;Ativa
1764;7;20;4;6;25-03-2025;26-03-2025;233,61;1;233,61;Ativa
1765;10;30;10;8;10-09-2024;16-09-2024;111,99;6;671,94;Ativa
1766;23;67;55;3;06-07-2022;07-07-2022;322,03;1;322,03;Finalizada
1767;9;26;98;19;04-08-2024;09-08-2024;355,8;5;1779,0;Finalizada
1768;6;18;9;11;24-11-2022;06-12-2022;104,52;12;1254,24;Finalizada
1769;27;80;72;29;05-11-2022;23-11-2022;303,69;18;5466,42;Cancelada
1770;2;6;74;5;23-02-2022;20-03-2022;114,59;25;2864,75;Ativa
1771;17;49;62;48;26-06-2025;06-07-2025;305,66;10;3056,6;Ativa
1772;27;79;49;21;15-12-2024;02-01-2025;102,45;18;1844,1;Cancelada
1773;14;41;67;3;23-06-2023;07-07-2023;329,91;14;4618,74;Ativa
1774;8;24;51;5;28-02-2024;27-03-2024;118,88;28;3328,64;Cancelada
1775;12;34;20;7;13-06-2025;25-06-2025;244,44;12;2933,28;Finalizada
1776;22;66;63;12;30-09-2025;20-10-2025;105,15;20;2103,0;Finalizada
1777;27;80;49;33;21-03-2023;16-04-2023;357,17;26;9286,42;Ativa
1778;13;38;68;49;27-09-2023;23-10-2023;379,0;26;9854,0;Cancelada
1779;20;60;26;6;31-08-2025;12-09-2025;241,75;12;2901,0;Cancelada
1780;2;6;54;38;06-10-2024;27-10-2024;379,26;21;7964,46;Ativa
1781;13;37;71;5;06-12-2024;15-12-2024;100,54;9;904,86;Ativa
1782;25;74;76;44;26-01-2024;30-01-2024;107,81;4;431,24;Ativa
1783;6;17;91;10;09-09-2025;18-09-2025;115,63;9;1040,67;Finalizada
1784;21;62;28;9;31-07-2023;13-08-2023;102,35;13;1330,55;Ativa
1785;20;59;56;17;22-04-2023;25-04-2023;111,39;3;334,17;Finalizada
1786;7;20;4;25;30-01-2024;09-02-2024;111,36;10;1113,6;Ativa
1787;17;49;92;26;01-01-2025;07-01-2025;217,19;6;1303,14;Finalizada
1788;23;67;33;26;17-08-2024;07-09-2024;204,58;21;4296,18;Ativa
1789;28;82;61;42;07-09-2024;04-10-2024;105,73;27;2854,71;Finalizada
1790;27;79;29;36;09-11-2023;12-11-2023;107,29;3;321,87;Ativa
1791;20;59;90;27;09-02-2022;25-02-2022;206,83;16;3309,28;Cancelada
1792;22;64;63;8;02-12-2022;05-12-2022;107,8;3;323,4;Ativa
1793;23;68;33;46;02-11-2023;12-11-2023;114,03;10;1140,3;Finalizada
1794;14;41;1;37;16-12-2025;18-12-2025;117,89;2;235,78;Cancelada
1795;24;72;94;31;19-12-2023;29-12-2023;362,89;10;3628,9;Ativa
1796;21;62;50;10;15-08-2022;19-08-2022;115,48;4;461,92;Finalizada
1797;1;2;88;1;05-09-2022;15-09-2022;345,41;10;3454,1;Finalizada
1798;26;76;42;23;10-04-2022;16-04-2022;119,88;6;719,28;Finalizada
1799;3;8;18;22;25-02-2023;21-03-2023;306,57;24;7357,68;Ativa
1800;19;57;31;18;13-11-2023;19-11-2023;417,35;6;2504,1;Finalizada
1801;13;38;17;26;22-12-2022;23-12-2022;201,07;1;201,07;Finalizada
1802;13;38;17;28;27-03-2022;12-04-2022;353,14;16;5650,24;Ativa
1803;7;19;89;6;09-08-2024;19-08-2024;202,31;10;2023,1;Cancelada
1804;2;4;74;3;10-05-2022;07-06-2022;315,85;28;8843,8;Finalizada
1805;24;70;85;30;21-01-2023;26-01-2023;118,85;5;594,25;Finalizada
1806;13;38;77;38;20-06-2022;12-07-2022;379,0;22;8338,0;Finalizada
1807;9;25;98;34;01-09-2022;12-09-2022;237,94;11;2617,34;Cancelada
1808;26;77;66;7;30-11-2025;24-12-2025;196,53;24;4716,72;Finalizada
1809;21;62;28;24;17-08-2022;06-09-2022;378,51;20;7570,2;Cancelada
1810;9;25;98;25;09-09-2022;15-09-2022;119,09;6;714,54;Ativa
1811;17;49;92;8;28-02-2024;23-03-2024;117,31;24;2815,44;Finalizada
1812;13;38;68;27;24-07-2023;23-08-2023;195,7;30;5871,0;Ativa
1813;11;33;59;8;10-10-2022;01-11-2022;118,7;22;2611,4;Ativa
1814;5;14;73;10;26-07-2022;30-07-2022;104,57;4;418,28;Cancelada
1815;13;37;77;28;01-03-2025;24-03-2025;375,39;23;8633,97;Cancelada
1816;5;14;24;44;25-08-2023;08-09-2023;104,62;14;1464,68;Cancelada
1817;21;63;50;45;25-12-2024;01-01-2025;359,68;7;2517,76;Cancelada
1818;27;79;72;6;13-11-2024;01-12-2024;217,39;18;3913,02;Ativa
1819;5;13;13;37;15-05-2023;13-06-2023;110,6;29;3207,4;Finalizada
1820;12;36;52;26;25-01-2022;16-02-2022;188,49;22;4146,78;Cancelada
1821;23;69;55;45;17-08-2022;28-08-2022;385,77;11;4243,47;Ativa
1822;25;75;8;19;14-05-2024;09-06-2024;368,55;26;9582,3;Finalizada
1823;28;83;87;45;22-07-2024;21-08-2024;340,63;30;10218,9;Finalizada
1824;12;34;79;23;27-01-2022;11-02-2022;118,33;15;1774,95;Cancelada
1825;27;80;29;39;03-09-2023;08-09-2023;305,38;5;1526,9;Finalizada
1826;13;38;68;47;21-01-2025;12-02-2025;241,87;22;5321,14;Cancelada
1827;14;42;1;27;01-02-2024;26-02-2024;195,12;25;4878,0;Ativa
1828;9;25;96;49;09-10-2025;08-11-2025;319,11;30;9573,3;Finalizada
1829;27;79;29;19;25-12-2024;01-01-2025;402,57;7;2817,99;Cancelada
1830;20;58;90;3;16-02-2024;06-03-2024;360,51;19;6849,69;Cancelada
1831;7;20;89;32;15-02-2022;16-02-2022;248,61;1;248,61;Ativa
1832;2;4;74;29;02-08-2022;26-08-2022;324,16;24;7779,84;Finalizada
1833;10;30;10;48;06-05-2022;27-05-2022;336,74;21;7071,54;Cancelada
1834;9;25;7;26;09-06-2022;04-07-2022;201,14;25;5028,5;Ativa
1835;1;1;19;32;23-05-2025;02-06-2025;185,72;10;1857,2;Ativa
1836;22;65;82;2;16-07-2025;18-07-2025;370,18;2;740,36;Ativa
1837;21;62;27;11;21-05-2024;15-06-2024;107,59;25;2689,75;Ativa
1838;21;63;14;2;15-03-2023;05-04-2023;359,79;21;7555,59;Cancelada
1839;19;55;22;31;06-05-2023;02-06-2023;385,95;27;10420,65;Ativa
1840;27;80;72;15;29-10-2025;02-11-2025;108,99;4;435,96;Finalizada
1841;23;69;36;24;05-07-2022;17-07-2022;386,5;12;4638,0;Ativa
1842;28;83;87;2;17-10-2023;15-11-2023;404,22;29;11722,38;Cancelada
1843;21;61;50;12;26-09-2022;05-10-2022;100,3;9;902,7;Ativa
1844;17;49;92;44;03-04-2024;15-04-2024;103,94;12;1247,28;Cancelada
1845;8;23;80;44;06-11-2023;03-12-2023;103,48;27;2793,96;Finalizada
1846;7;19;83;33;28-02-2022;04-03-2022;307,01;4;1228,04;Cancelada
1847;9;25;53;1;26-08-2024;06-09-2024;310,15;11;3411,65;Ativa
1848;6;16;9;36;10-11-2024;09-12-2024;114,34;29;3315,86;Ativa
1849;2;4;23;10;18-03-2022;17-04-2022;112,46;30;3373,8;Ativa
1850;13;38;3;8;29-10-2022;23-11-2022;101,93;25;2548,25;Finalizada
1851;11;33;16;28;06-03-2022;17-03-2022;357,04;11;3927,44;Ativa
1852;7;21;83;28;09-02-2022;20-02-2022;393,07;11;4323,77;Ativa
1853;9;25;98;1;01-01-2025;20-01-2025;385,0;19;7315,0;Cancelada
1854;27;79;72;40;09-10-2024;08-11-2024;363,33;30;10899,9;Finalizada
1855;23;67;33;15;09-01-2024;26-01-2024;113,11;17;1922,87;Finalizada
1856;27;80;29;27;12-06-2024;01-07-2024;215,36;19;4091,84;Ativa
1857;25;74;6;36;09-07-2024;22-07-2024;104,11;13;1353,43;Ativa
1858;26;76;42;31;05-04-2023;20-04-2023;383,68;15;5755,2;Cancelada
1859;12;35;20;27;16-05-2025;26-05-2025;246,37;10;2463,7;Cancelada
1860;3;7;18;16;11-07-2024;23-07-2024;377,48;12;4529,76;Ativa
1861;9;25;70;47;26-08-2024;14-09-2024;184,02;19;3496,38;Finalizada
1862;12;34;21;1;17-12-2022;28-12-2022;307,04;11;3377,44;Cancelada
1863;9;27;7;44;02-09-2025;04-09-2025;113,09;2;226,18;Cancelada
1864;13;37;68;20;29-01-2024;26-02-2024;119,93;28;3358,04;Ativa
1865;28;83;87;38;06-08-2023;23-08-2023;399,23;17;6786,91;Cancelada
1866;5;13;24;33;24-05-2024;02-06-2024;368,27;9;3314,43;Finalizada
1867;23;67;33;12;24-08-2023;14-09-2023;108,48;21;2278,08;Finalizada
1868;12;36;45;48;01-11-2023;15-11-2023;346,53;14;4851,42;Finalizada
1869;2;4;23;29;09-10-2025;08-11-2025;311,81;30;9354,3;Cancelada
1870;23;69;36;50;01-05-2024;11-05-2024;205,85;10;2058,5;Ativa
1871;27;80;35;29;21-08-2025;02-09-2025;379,75;12;4557,0;Cancelada
1872;12;34;79;35;20-07-2022;27-07-2022;115,8;7;810,6;Cancelada
1873;11;33;59;42;01-12-2024;15-12-2024;112,57;14;1575,98;Ativa
1874;27;81;29;8;19-02-2023;15-03-2023;107,51;24;2580,24;Cancelada
1875;1;3;5;20;30-12-2022;28-01-2023;106,08;29;3076,32;Ativa
1876;17;50;25;48;27-02-2023;22-03-2023;314,0;23;7222,0;Finalizada
1877;25;75;76;1;28-07-2022;29-07-2022;380,8;1;380,8;Finalizada
1878;19;56;34;39;23-03-2022;14-04-2022;302,76;22;6660,72;Ativa
1879;19;57;11;37;05-11-2023;11-11-2023;113,34;6;680,04;Ativa
